filename,sigma,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-000970.png,4.469496,-1.1623803,1.7899753,26.874083,-80.96231,-0.22679193,-0.17427549,-0.14441302,-0.00052810035,0.0019779848,-0.001708342,0.0010994133,-7.928851e-06,1.9329429e-05,1.19584565e-05,7.955838e-06,2.9186069e-05,-8.362417e-08,2.2959586e-07,3.023722e-07,-2.7531496e-07,6.393029e-07,1.867545e-08
image-000212.png,1.166634,-0.57260054,0.27077153,2.5182898,73.89729,-0.3379774,-0.32806426,-0.026448203,0.0021439462,-0.0032537656,0.0010718091,-0.0030701298,-2.1194384e-05,2.7874918e-05,2.6354513e-05,4.4542066e-05,2.0308567e-05,-3.956927e-06,-6.17207e-07,-2.372861e-06,4.4746093e-07,-8.203349e-07,9.2532116e-07
image-000618.png,2.4318593,-3.5169559,-3.3672225,32.859787,59.533043,-0.31381404,-0.17948201,0.25724658,-0.0019697708,-0.0039192718,-0.004346373,-0.00056058017,-2.2221357e-05,5.024419e-05,-6.379883e-05,-3.452371e-05,-9.723292e-05,-6.278879e-07,-8.414195e-07,2.3642249e-06,6.4556644e-07,2.4042347e-06,-2.488613e-06
image-004075.png,1.9293603,-18.399176,-295.93268,25.400211,131.91074,-0.18485384,-0.1714636,0.043660928,-0.0001114657,-0.0008816912,-0.0002860959,-0.00075978215,-2.0357656e-06,4.7670756e-06,-8.7165176e-07,5.3472877e-06,-2.4713138e-06,-9.923099e-09,-3.2068094e-08,4.185722e-09,4.1324597e-08,2.5432655e-08,5.2049046e-08
image-006184.png,2.702487,-33.719448,-29.800766,18.387793,43.075428,-0.39423305,-0.323214,0.224593,-0.006299766,-0.010183147,-0.009772573,-0.0062675453,-0.00017310094,0.00022085021,-0.0003439336,0.000112239155,-0.00054270535,-6.6050925e-06,-1.6022097e-05,2.1771037e-05,3.0810347e-06,3.641121e-05,-5.631833e-06
image-011759.png,4.03621,-30.539227,33.20785,81.39455,-99.49824,-0.32567492,-0.03802647,-0.32237682,-0.0013497571,0.0018958832,-0.0019324425,-0.0012474143,-4.484107e-06,5.6948847e-06,2.2706121e-05,-2.6317768e-05,7.815636e-06,-8.028968e-08,7.140996e-08,3.2538208e-07,1.5848286e-07,-1.89032e-07,4.176806e-07
image-009067.png,4.345256,13.986161,45.281223,-39.91284,-91.93057,-0.25224307,-0.19376487,0.16141306,0.0010126759,0.002160662,0.0020839558,0.0011416712,-1.1272357e-05,1.7462802e-05,-1.8305747e-05,5.3892436e-06,-3.599748e-05,1.480658e-07,3.2423137e-07,-3.8967028e-07,-1.8626804e-07,-7.7106836e-07,1.4718498e-07
image-000207.png,2.4906497,-1.6371727,0.057658397,58.411522,25.626022,-0.27080652,0.22837573,0.13404886,-0.0034852754,-0.0010942938,0.0024567272,0.0024712868,-5.5577395e-05,-1.5517258e-05,-1.3532419e-06,3.749272e-05,5.1825107e-05,-2.0018906e-06,-1.9827007e-06,-4.3077875e-07,1.3476368e-06,1.0441647e-06,1.2935195e-06
image-004446.png,4.5701575,-47.73831,-7.7124004,58.676533,31.845423,-0.3786655,0.12124928,0.34868655,-0.0069734617,-0.0020227705,-0.0010012215,0.0064967773,-7.008106e-05,-0.0001153169,-9.35836e-05,-0.00011426948,0.00014654547,-3.6870879e-06,-2.2537406e-06,-2.3769464e-06,-4.2305783e-06,-6.6571242e-06,2.889713e-06
image-002059.png,3.580038,6.5474787,31.834154,2.7494938,-102.41394,-0.21943028,-0.21158102,0.057436004,-0.0009586782,0.0022448136,0.000421771,0.002094842,-2.3968158e-05,9.5790265e-06,2.0746773e-05,2.9708219e-05,-4.0575414e-06,-5.689953e-07,8.6813134e-07,3.3776507e-07,2.0363495e-07,-6.049811e-08,-5.4098666e-07
image-010975.png,1.852254,18.96774,-6.5605583,-68.73286,45.811718,-0.35142195,0.2225719,-0.24897929,0.0032836557,-0.0023905968,-0.0009878494,0.003469131,-1.8737246e-05,-3.16208e-05,4.7139598e-05,-3.5069497e-06,-6.4768654e-05,3.8235407e-07,-6.147436e-07,6.425008e-07,-1.3272186e-06,5.309969e-07,1.6754495e-06
image-002015.png,3.2982807,-1.0278107,1.8269302,70.88325,-4.2765102,-0.24055967,0.22136283,0.09285963,-0.0026579937,0.002010465,0.0022924056,0.0005382627,-3.630903e-05,-4.762366e-06,4.3250275e-05,3.1753687e-05,2.0702876e-06,-1.4510726e-06,1.3811152e-06,6.5154813e-07,6.366714e-07,5.0083963e-07,-3.3103873e-08
image-006597.png,3.6678357,30.199036,-15.742414,-38.989265,-4.1939354,-0.3273816,0.23307131,0.21388964,0.011073426,-0.0026723149,-0.0057259565,-0.006857772,-0.00021186429,-0.00036171742,0.00011098147,0.00018111336,0.00033703094,2.1110396e-05,6.8827785e-07,1.915484e-05,-5.1232955e-06,-5.360958e-06,-2.1314961e-05
image-005620.png,2.8251615,16.121935,47.947273,-15.236889,-87.51143,-0.29787916,-0.23456116,0.13866259,0.00029468295,0.0033864593,0.0019537914,0.0020149797,-1.5541678e-05,4.394047e-05,-1.495299e-05,2.1646374e-05,-4.0463412e-05,2.3356085e-07,5.010911e-07,-5.678519e-07,-8.597617e-07,-1.0277886e-06,-1.2315243e-07
image-000252.png,3.2848516,2.739534,-6.6740055,-44.20526,66.96366,-0.28425932,-0.16901778,-0.22343878,0.0020715748,-0.0024182433,0.0029976016,-0.00026725064,-6.024351e-06,1.5371756e-05,5.2162442e-05,-2.516522e-05,4.9145798e-05,5.6326076e-07,1.813188e-07,-1.4667903e-06,-1.16805836e-07,-7.7672166e-07,-1.2368749e-06
image-008785.png,2.165399,-5.9744377,-151.6092,39.63435,127.3954,-0.2526564,-0.19246712,0.16362555,-0.00038788142,-0.0028211502,-0.0023190475,-0.0015490338,-2.2768614e-05,2.7500335e-05,-5.5506025e-06,1.455691e-05,-4.55462e-05,-9.6617555e-08,-8.709842e-07,7.136077e-08,4.0121233e-07,1.1350619e-06,2.6432176e-08
image-001588.png,1.5130986,-5.7710576,8.353189,11.442362,-23.891567,-0.1762572,-0.08564672,-0.15338649,-0.0017016128,0.0059329523,-0.0059475433,0.00046231638,-0.0001283391,0.00018406493,0.00011940207,-0.00011403171,0.00030355397,-5.5458813e-06,1.4064131e-05,9.542703e-06,-8.362107e-06,1.7456834e-05,1.7674207e-05
image-004888.png,2.3339891,133.9546,60.278313,-110.61663,-14.492551,-0.35389662,0.34614286,0.060492035,0.0043373695,0.0013760356,-0.0041367775,-0.0014772896,-4.1215368e-05,-3.93128e-05,-3.203074e-05,7.3633215e-05,4.1554125e-05,1.7160995e-06,4.6033782e-07,2.9950832e-07,8.0915e-07,-1.7204238e-06,-1.4244769e-06
image-004163.png,3.663374,-108.651375,9.750001,68.895004,-5.9139633,-0.28610665,0.26694635,-0.0765747,-0.005424694,-0.00059418,0.0046053003,-0.0018739735,-4.9203427e-05,-0.00012158908,-1.1960905e-05,0.00012490882,-7.600175e-05,-2.5142006e-06,1.9633867e-06,-5.3285257e-06,-6.413927e-07,4.6973028e-06,-4.168484e-06
image-010092.png,2.8562105,12.699626,-2.6342046,-19.378582,4.01921,-0.30765492,0.2814444,-0.01821881,0.015855074,6.120585e-05,-0.013449669,-4.5816545e-05,-0.00026908546,-0.0011132369,-0.00018395373,0.0010890252,0.00022059746,4.4812226e-05,-2.7458016e-05,0.00012673314,6.210979e-05,-0.00012681604,-6.5444634e-05
image-010212.png,2.0829024,-1.5749028,0.44932914,69.43096,28.698305,-0.2078793,0.16070397,0.11649327,-0.0020756891,-0.0012925138,0.0011742531,0.0018223688,-1.7570714e-05,-1.2638788e-05,-2.5288451e-05,8.07656e-06,3.570968e-05,-5.993617e-07,-3.1423082e-07,3.7407744e-08,-5.2471137e-07,-9.124426e-08,8.39476e-07
image-007099.png,4.146141,64.42447,31.816164,-49.671833,-18.849121,-0.29705852,0.23037975,0.18629737,0.0065804706,0.0028619778,-0.0035407445,-0.006173449,-9.987647e-05,-0.00012046807,-0.00012876674,4.014898e-05,0.00026864553,7.498399e-06,3.194525e-06,2.1784817e-06,6.2791814e-06,3.2833605e-06,-1.3991643e-05
image-007924.png,4.588649,0.1291557,0.9233041,-38.21231,-87.51449,-0.25433052,-0.22785681,0.10666308,0.0015297822,0.0013866676,0.00133639,0.0010509762,-5.694088e-06,5.0095086e-06,-1.8093622e-05,5.155868e-06,-1.8118155e-05,-5.1861377e-08,1.45847e-07,-3.018322e-07,6.947789e-08,-2.9351975e-07,3.53739e-08
image-007082.png,3.1416295,-0.6400522,0.58942294,16.579279,-58.385567,-0.17465732,-0.10164851,-0.12117214,-0.0006811051,0.0016839087,-0.0013569664,0.0004905727,-2.325675e-05,4.676123e-06,-6.6491225e-07,3.459754e-06,1.5178274e-05,-1.3568791e-07,8.660535e-07,-3.9150882e-07,4.9863047e-08,1.6344279e-07,-1.9764165e-07
image-008682.png,3.8807235,87.98034,-63.35945,-53.903435,65.16297,-0.22810186,-0.09180678,-0.20080504,0.002376475,-0.002225677,0.0029053024,0.00062113476,-2.651463e-05,-1.7462849e-06,4.7311732e-05,-4.599132e-05,4.2242278e-05,8.889479e-07,-9.189538e-07,-7.065398e-07,-7.627093e-07,-2.5891484e-07,-1.7628049e-06
image-007295.png,1.1885091,-1.0874176,4.811213,0.1556858,-42.012646,-0.30567628,-0.304859,0.014798113,-0.00037477465,0.006197795,0.000259526,0.006167261,-3.4169338e-05,0.00017777046,9.565202e-06,0.0002104199,-1.0202483e-05,3.5936716e-07,2.258692e-06,4.702698e-07,-7.925835e-06,-5.6889905e-07,-1.0090008e-05
image-003993.png,1.3627442,-0.93628657,1.4318032,-72.65991,-56.79147,-0.27399895,0.069044635,0.24804695,0.0011560941,0.0018993361,0.00092090137,-0.0015824406,-4.029891e-06,6.7770825e-06,-2.4668563e-05,-2.1122647e-05,4.9184864e-06,2.9088613e-07,-1.5225731e-07,-5.0759536e-07,1.09407324e-07,2.6813632e-07,2.3690507e-07
image-010723.png,2.9128108,-0.6348914,0.57214475,30.69781,73.534225,-0.10995643,-0.03418782,0.104483895,-9.6559605e-05,-0.00073411997,-0.00065493764,8.9053574e-05,-2.8351024e-06,4.56297e-06,-1.8328162e-06,-3.7467448e-06,-5.0231547e-06,-1.8933463e-08,-5.6370986e-08,3.416244e-08,3.9842234e-08,3.1831405e-08,-7.6816214e-08
image-002300.png,2.3692143,68.09023,-10.785991,-86.40041,-66.23008,-0.38819784,0.015760567,0.38757032,0.0038168957,0.001987668,0.0024398665,-0.0033467961,-4.1218664e-05,-2.8246182e-05,-2.2329268e-05,-6.320753e-05,1.8318324e-05,2.0718576e-06,4.2789793e-08,2.3147823e-07,-4.0792315e-08,1.2520168e-06,5.741809e-07
image-005066.png,2.7599351,-12.473396,-56.748386,39.294693,121.68158,-0.26270542,-0.23008238,0.12660423,-0.00082641793,-0.0018926904,-0.0014815243,-0.0014036639,-7.9599195e-06,1.340289e-05,-1.2720075e-05,1.16248575e-05,-2.3186269e-05,-6.005155e-08,-2.0092602e-07,2.388456e-07,1.2134183e-07,4.580818e-07,8.137832e-08
image-010994.png,4.503007,66.06661,-7.3453074,-66.35277,56.587574,-0.38852733,-0.16563869,-0.29892936,0.004130248,-0.0026306072,0.0034569555,5.3196265e-05,-4.142325e-05,8.361029e-06,4.491187e-05,-1.0835777e-05,6.439518e-05,1.5017617e-06,-4.1607777e-07,-1.6095066e-06,6.5834575e-07,-2.2320953e-06,-9.237464e-07
image-006536.png,3.6143374,14.393611,-5.6508827,-68.55601,29.500145,-0.3585458,0.21843569,-0.28418738,0.0042672292,-0.0012837753,-0.0011021086,0.0042591006,-6.6454013e-06,-6.552628e-05,5.9268517e-05,-1.6402104e-05,-9.2370705e-05,8.078712e-08,-4.4792708e-07,1.1468737e-06,-2.350313e-06,1.5952905e-06,2.319694e-06
image-003144.png,4.955488,-0.75962484,0.82450783,31.3037,-42.027805,-0.20281035,-0.08141142,-0.18521361,-0.0014245156,0.0024233353,-0.0027691694,-0.00037303538,-2.6467842e-05,1.0769013e-05,3.4217628e-05,-4.1293708e-05,4.558409e-05,-1.4403697e-06,6.8307384e-07,5.465023e-07,7.6309675e-08,4.4429385e-07,1.8251827e-06
image-003386.png,2.2043152,-10.372661,-0.9440783,51.45036,9.301851,-0.2522812,0.22536407,0.11295975,-0.004205849,0.0003703881,0.003358419,0.0022213422,-2.7386825e-05,-8.4642794e-05,-2.7539866e-06,7.693638e-05,7.233863e-05,-1.2316495e-06,-1.1723606e-06,-2.9070518e-06,-1.4389866e-07,2.3475745e-06,3.0948377e-06
image-003934.png,1.727396,64.35,162.98334,-54.293167,-126.48958,-0.19645146,-0.14246087,0.13473807,0.0007185826,0.0016563048,0.0016332213,0.00075183186,-1.204832e-05,9.8746705e-06,-9.408683e-06,1.8672972e-06,-2.5459878e-05,1.3260637e-07,3.491065e-07,-1.1399334e-07,-6.9526095e-08,-4.838613e-07,1.3293638e-07
image-010791.png,4.162172,-19.148855,23.618168,21.688803,-65.72465,-0.38943785,-0.36381847,-0.114626,-0.0040116343,0.005323129,-0.0032376174,0.004676238,-3.8425853e-05,7.777746e-05,0.00011765076,9.483265e-05,0.00010480037,5.26413e-07,2.2994047e-06,4.828884e-06,-1.0033727e-06,4.2420143e-06,-2.4364367e-06
image-010592.png,2.120367,48.138493,9.375511,-127.57942,0.788449,-0.22013861,0.20211457,-0.08522266,0.002125602,0.0004032032,-0.0018102837,0.0008775063,-1.2939559e-05,-1.9474173e-05,-6.4522483e-06,2.500791e-05,-1.4814545e-05,4.1648997e-07,4.6742514e-08,2.7249087e-07,1.201364e-07,-4.6987896e-07,3.4810932e-07
image-000051.png,4.2855663,-0.9792242,0.20746872,0.6195561,89.03091,-0.23433393,-0.22969507,0.0074132513,-7.8964265e-05,-0.0018661284,-9.540157e-05,-0.0017929238,-4.931695e-06,1.9643354e-05,-1.9072202e-06,2.3045126e-05,-1.8416281e-06,2.1309631e-08,-1.3521677e-07,6.186178e-08,3.114733e-07,4.6055675e-08,4.0699183e-07
image-003760.png,4.4550076,-0.40167484,1.8435991,74.756,-64.58689,-0.33459592,0.09453923,-0.31081736,-0.001743066,0.0021226988,-0.001128869,-0.0022690084,-1.3018362e-06,-2.0875264e-06,3.65525e-05,-3.193584e-05,-1.3184758e-05,-1.1766991e-07,-8.126726e-08,4.4581088e-07,5.412378e-07,-6.1882747e-07,2.246394e-07
image-010317.png,4.878203,-18.50596,0.2868951,83.705956,15.514774,-0.19785221,0.1935749,0.028569454,-0.0019684837,-0.0008539927,0.0018757322,0.0006783691,-1.4636102e-05,-1.553625e-05,-1.445182e-05,2.7507213e-05,1.5304557e-05,-4.9335125e-07,-1.15531996e-07,-1.4423495e-07,-2.8461852e-07,5.4247266e-07,4.129722e-07
image-005748.png,3.252615,-48.6227,56.874,43.47941,-65.04608,-0.20711824,-0.04884778,-0.20068663,-0.0014858946,0.002399659,-0.0025795286,-0.0010652374,-2.4406185e-05,1.526259e-05,3.2307806e-05,-5.072306e-05,2.9968985e-05,-5.850416e-07,9.426261e-07,6.4667097e-07,1.087991e-07,-2.1199548e-07,1.6996679e-06
image-007086.png,1.9710318,-10.598439,9.811824,75.97086,5.2894964,-0.39688525,0.37266496,0.118048064,-0.0053806147,0.0012858487,0.0048093433,0.0014711916,-7.050151e-05,-3.2749307e-05,1.9612946e-05,8.545983e-05,3.521063e-05,-2.634683e-06,-2.7577582e-06,-1.4090483e-07,1.554642e-06,2.090419e-06,1.0121566e-06
image-007689.png,1.850685,-0.62973243,0.7756516,43.33538,10.74558,-0.24643916,0.23749773,0.04622838,-0.004325197,-0.0025746867,0.004035351,0.0018204111,-8.365835e-05,-2.8843853e-05,-6.315785e-05,0.0001000516,6.146547e-05,-4.6700084e-06,-3.4556515e-06,3.6803135e-07,-4.171119e-07,3.6379074e-06,2.175273e-06
image-003704.png,2.4235961,16.77805,-8.296867,-104.1906,67.98422,-0.18729663,0.098212026,-0.15299267,0.001109865,-0.00082622323,-2.8716906e-05,0.0012912164,-6.1238134e-06,-3.1975571e-06,9.385543e-06,-6.954162e-06,-1.2430084e-05,1.229892e-07,-8.500182e-08,-2.5909912e-08,-1.03386355e-07,1.8348692e-07,1.0940664e-07
image-000289.png,3.012638,-62.017227,29.411615,50.092144,-31.86949,-0.23537879,0.0100711975,-0.20852007,-0.006284285,0.0022481545,-0.0030120825,-0.0037081018,-0.00013926867,-0.00015329968,0.000110601555,-0.0001655341,-1.8179995e-05,-1.4754773e-05,4.7802573e-06,-5.1598518e-06,6.648298e-06,-5.7255106e-06,5.1764746e-06
image-001397.png,2.22919,-4.151791,-3.1422606,7.3091784,8.664191,-0.31889412,-0.020881973,0.31247288,-0.015013762,-0.019519888,-0.018705204,0.014493851,-0.0004085486,0.0004296034,-0.0027742838,-0.0030000801,-0.0004677197,-8.3525876e-05,-6.204818e-05,0.00040076688,-0.00027705284,-0.00031601352,-0.00044558189
image-003207.png,4.043167,162.40178,-16.22757,-128.66696,-1.3804941,-0.27288878,0.2725803,-0.00958369,0.0024099604,8.8563655e-05,-0.0024041918,8.9345966e-05,-1.0881744e-05,-2.3455977e-05,-1.1024406e-06,3.419392e-05,-1.6603954e-06,3.192681e-07,1.0130066e-09,3.6493532e-07,1.6933996e-08,-6.797235e-07,4.4501988e-08
image-007343.png,3.2277026,-16.21005,3.522631,40.865356,-1.0754373,-0.30214834,0.2954115,0.063447155,-0.006959878,0.00048561097,0.0066536665,0.0017569867,-6.076934e-05,-0.0002070314,1.616835e-05,0.0002490909,7.955242e-05,-5.5788146e-06,3.098276e-06,-8.640142e-06,-5.251529e-07,1.2776199e-05,5.078527e-06
image-002662.png,3.7680826,-0.23211753,0.58459485,-90.22294,45.96329,-0.20908004,0.087745294,-0.18865962,0.0012835605,-0.00039659755,2.6708283e-05,0.0012899953,-3.4002842e-06,-7.452629e-06,7.58227e-06,-6.6456514e-06,-1.1639778e-05,5.390939e-08,-4.966997e-08,4.131971e-08,-1.3273791e-07,1.6966465e-07,1.04074616e-07
image-006089.png,3.918372,-2.2692106,1.410748,29.049212,-14.295455,-0.23709647,0.13427351,-0.1934662,-0.0048959153,0.0020482265,0.0007568852,-0.005173761,-3.8280927e-05,-0.000104673316,0.00012073311,-6.333341e-05,-0.00018361646,-2.265483e-06,1.7401335e-06,-2.0671166e-06,7.3112496e-06,-7.36011e-06,-6.981257e-06
image-003056.png,2.3567047,-0.65324014,0.9560926,63.954372,-34.644882,-0.28976408,0.14692758,-0.2447379,-0.002642594,0.001631466,1.1560787e-05,-0.0030122169,2.3112443e-06,-3.3810094e-05,5.1879735e-05,-2.6756064e-05,-5.028709e-05,-2.1153454e-07,-5.6599185e-07,8.045254e-08,1.7043828e-06,-1.2793448e-06,-8.1058596e-07
image-004965.png,4.3463306,-0.8388746,0.85703325,-41.4099,-88.55437,-0.21359158,-0.15101485,0.14360277,0.0006398738,0.0013266243,0.0012880297,0.0005119671,-8.26094e-06,3.896153e-06,-6.0274297e-06,-1.2491541e-06,-1.3449938e-05,2.2419164e-07,1.272802e-07,1.0407348e-08,-4.2189413e-08,-1.3784006e-07,8.5963364e-08
image-002896.png,2.6126006,-0.12895858,0.8533951,-56.343815,-3.1163685,-0.19477734,0.18331245,0.013140522,0.0025927075,0.00028235425,-0.0022608526,-0.0004203978,-1.7437294e-05,-3.822182e-05,-8.507799e-06,4.297186e-05,1.4778577e-05,7.634395e-07,1.0840739e-07,8.996609e-07,3.2053026e-07,-1.0639038e-06,-6.229052e-07
image-001036.png,2.202219,1.4356176,-2.923551,-44.925476,112.677185,-0.23012675,-0.116913214,-0.19371454,0.00030764408,-0.0017493339,0.0016123083,-0.00023826915,-6.801889e-06,1.33392905e-05,6.6213256e-06,-5.1408742e-06,1.7954611e-05,6.498334e-08,-1.5637133e-07,-1.360263e-07,1.446981e-07,-2.2268785e-07,-1.9229918e-07
image-011905.png,1.0802455,-0.8555697,1.0136695,51.797756,18.255869,-0.2256961,0.16305575,0.1511163,-0.0033220227,-0.0003515876,0.0016707459,0.0026697903,-2.6593047e-05,-5.134918e-05,-1.30348835e-05,2.0695745e-05,6.851335e-05,-1.1920338e-06,-4.874373e-07,-1.3570025e-06,-4.6742628e-07,9.7574684e-08,2.2833942e-06
image-006633.png,2.4121366,-36.56094,-40.00593,30.855818,35.44206,-0.43957922,-0.057795286,0.4300886,-0.009105613,-0.010358341,-0.011280372,0.0072501167,-0.00020695479,4.5697478e-05,-0.00049693603,-0.00064316334,-0.00019081643,-1.6372824e-05,-1.4907314e-05,2.2892038e-05,-1.7240336e-05,-1.8958592e-05,-4.2658736e-05
image-010038.png,4.7629905,-0.70400876,0.69816196,76.572716,25.592813,-0.1773566,0.16104016,0.07152988,-0.001538539,-0.00074534595,0.0012542178,0.0010626743,-9.380918e-06,-1.0968461e-05,-1.2633827e-05,1.38136775e-05,1.9919495e-05,-2.764229e-07,-1.2109822e-07,-8.408233e-08,-2.3526331e-07,1.7459934e-07,4.6159448e-07
image-011406.png,4.967719,-1.2452021,-0.40253422,76.81464,3.0295637,-0.22704196,0.19626573,-0.11370086,-0.0025748839,-0.0014885007,0.001980035,-0.0009865697,-2.5769656e-05,-1.7171209e-05,-2.9190249e-05,2.7735885e-05,-1.3938377e-05,-9.2416525e-07,-4.3211853e-07,-5.0128392e-08,-5.701138e-07,4.9228174e-07,-2.9231927e-07
image-009793.png,4.487523,-0.36220506,0.45615298,-59.42712,43.325783,-0.13212372,0.030319933,-0.12655155,0.0008364617,-0.00053414016,0.00037013492,0.00088352215,-3.8533726e-06,-3.3382407e-06,7.358195e-06,-9.607764e-06,-5.768373e-06,7.957891e-08,-5.2796217e-08,-1.5312025e-08,-1.0251222e-07,1.7971911e-07,-1.6661886e-08
image-004556.png,3.8885407,1.9613231,-0.68846095,-44.160324,-12.5351715,-0.25596628,0.16574515,0.19327942,0.006396955,-0.0016655197,-0.0025366754,-0.00453233,-0.00016116664,-0.00014548015,0.00014339235,6.212597e-05,0.00015430269,1.9984562e-05,-8.863624e-06,3.1122845e-06,-1.0833379e-05,-1.9742786e-06,-6.7657056e-06
image-003738.png,1.2181602,-0.8819673,0.022424445,4.083042,49.284954,-0.20826297,-0.20426512,0.016581014,-0.00045110122,-0.003163967,-0.00031204848,-0.003026088,-1.6828271e-05,6.746839e-05,-1.0507684e-05,7.75764e-05,-3.7702232e-06,5.922416e-07,-7.146581e-07,4.744195e-07,2.72049e-06,-2.1484743e-07,3.0049505e-06
image-000533.png,3.6233382,-24.999016,10.826191,112.96276,-39.903076,-0.35190314,0.22511852,-0.26860657,-0.0028245894,0.00037038123,0.0009834005,-0.002526471,-5.865033e-06,-2.7840606e-05,1.5060861e-05,1.2345936e-08,-3.5405235e-05,-9.0083745e-08,1.4842212e-07,-3.9202496e-07,4.1402836e-07,-2.3781377e-07,-6.0854074e-07
image-001306.png,4.9909215,15.345013,-10.406383,-123.76766,68.22867,-0.319177,0.17828411,-0.25605702,0.00213063,-0.001418878,-0.0003732733,0.0024173723,-1.0250853e-05,-9.484275e-06,2.2595617e-05,-9.2918945e-06,-3.093407e-05,2.5712285e-07,-1.3396358e-07,-6.995151e-08,-3.8572455e-07,4.092892e-07,4.6022433e-07
image-007834.png,2.038448,-0.9344612,0.5589879,27.838707,58.111515,-0.1895917,-0.11820853,0.1454952,-0.0009192369,-0.0016211378,-0.0017777821,-0.0003639675,-8.355517e-06,1.1006681e-05,-1.8428522e-05,-8.108889e-06,-2.7226624e-05,-1.093199e-07,-2.584275e-07,3.8590701e-07,-1.2554892e-08,4.2744682e-07,-4.4010085e-07
